is_kelas,sentimen_3,date,text
0,NA,11/02/2017 16:42,Pak @aniesbaswedan sprt inikah program rumah rakyat tanpa DP dgn segala Hitungannya?Bgmn Pak ahli ekonom @Quvvatt ?� https://t.co/NZX14rZQEO
0,NA,11/02/2017 16:36,@ikhwanridwani @aniesbaswedan @sandiuno @RhomaIhrama tapi hatinya dendam
0,NA,11/02/2017 16:33,@aniesbaswedan @sandiuno pak anies gak konsisten. Kalo konsisten pasti akan terus di jalur Pendidikan #gue2
0,NA,11/02/2017 16:32,@oktafian @aniesbaswedan @AgusYudhoyono pukimak itu sudah
0,NA,11/02/2017 16:31,"#AniesSandiuntukJakarta
#MajuBersama
#SalamBersama

Repost @aniesbaswedan
""Peci adalah salah� https://t.co/KgDdBg0ajD"
-1,NA,11/02/2017 16:30,"@AT_AbdillahToha @kompascom balikin modalnya @sandiuno pake OKE OCE, sementara @aniesbaswedan cukup modal pinter ngomong..lengkap ya om <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
0,NA,11/02/2017 16:29,@gatse8 @ronavioleta @aniesbaswedan @sandiuno habis pilkada di jamin gak bakal ada lgi aksi bela negara atau agama
0,NA,11/02/2017 16:29,@aniesbaswedan kita tinggal menunggu ridho Allah dan kemudian merangkul semua warga Jkt u maju dan bahagia bersama.....Allah Maha Kuasa <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><U+270B><ed><U+00A0><U+00BD><ed><U+00B2><U+0097>
0,NA,11/02/2017 16:28,@hendrakhumar @aniesbaswedan terus kartu suara di buang
0,NA,11/02/2017 16:27,"@PapaeFiska @Oktaabriansyah_ @aniesbaswedan @sandiuno Gak mungkin?
Wkwkwkwk
Dikit lagi bakal ngaku tuhan nii bisa tau hati orang<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
0,NA,11/02/2017 16:27,@aniesbaswedan pakainya cuma pas mau nyalon gub lihat tu foto profilnya gundul
-1,1,11/02/2017 16:26,"@LUKman_utd @aniesbaswedan @sandiuno Jelas beda lah tong
Ahok kelas jamban dan pak anis kelas kursi raja"
0,NA,11/02/2017 16:23,@ellyver @aniesbaswedan @sandiuno Tuan sama peliaraannya doyan fitnah
-1,NA,11/02/2017 16:21,@adjieb050709 @aniesbaswedan @sandiuno gaak bakal menang
0,NA,11/02/2017 16:21,"@endrawati_yayat @fadlizon @aniesbaswedan @sandiuno Gue satu ktutup berarti lo dua duanya ktutup
Paslon 1 sama 3 muslim"
-1,NA,11/02/2017 16:19,"@pislur @aniesbaswedan @AgusYudhoyono kan gw ngasih bukti klo junjungan lo tu tukang catut, cuma tkang catut yg belain tkang catut"
0,NA,11/02/2017 16:19,"@aniesbaswedan Dia yg plg merasa mampu berlaku adil...? Bertobatlah hai calon Pemimpin.. ,kmu telah membuat karma yg begitu berat dijalani"
0,NA,11/02/2017 16:17,Paslon 3 &amp; FPI... Colek @aniesbaswedan | Anies : Perilaku Pendukung Mewakili Sifat Yang Didukung https://t.co/WmLC5ZMYQ5 #AniesPlinplan
0,NA,11/02/2017 16:17,@Sega_won @aniesbaswedan @kompascom runyam
1,-1,11/02/2017 16:16,@SBYudhoyono iya memilih No 2 @basuki_btp bkn pengahapal @AgusYudhoyono ataupun penghayal @aniesbaswedan. #Salam2Jari #BaDjaPastiJuara
1,NA,11/02/2017 16:15,Saya juga tertarik dengan Pak @aniesbaswedan &amp; Pak @sandiuno  https://t.co/uOXR2mpcov
-1,NA,11/02/2017 16:14,@aniesbaswedan emoh milih org yg pernah dieleminasi jokowi jd menteri udah ketahuan kwalitas nya
1,NA,11/02/2017 16:14,"@aniesbaswedan semoga Bapak dan @sandiuno dapat membawa jakarta jauh lebih baik, aamiiin"
1,NA,11/02/2017 16:11,@aniesbaswedan Amiin ya rabb..Kita tetap optimis.
-1,NA,11/02/2017 16:11,@956a94f2f49a4a1 @TeddyGusnaidi @AgusYudhoyono @aniesbaswedan Tukang nilep duit org...koruptor apapun diembat demi dunia
1,NA,11/02/2017 16:10,Maka dari itu Pilihlah #3 yg Paham jg Berani Tolak Reklamasi cc @aniesbaswedan @sandiuno. Yuk #152CoblosPecinya wit� https://t.co/v0LHvRC15e
-1,NA,11/02/2017 16:10,@aniesbaswedan Kita kerja sama untuk menguntungkan koruptor mas Anies
0,NA,11/02/2017 16:09,@annasantoz318 @TeddyGusnaidi @AgusYudhoyono @aniesbaswedan  kalo demo di Jadikan provesi mau jadi apa tar
0,NA,11/02/2017 16:09,"Saya bertanya, kenapa itu jawabannya hanya Ok Oce? Ga bisa jawab yah? @aniesbaswedan @pandji @IndraJPiliang"
0,NA,11/02/2017 16:09,@aniesbaswedan @sandiuno handsome pisan lah pokoknya OK OC
1,NA,11/02/2017 16:08,"@aniesbaswedan semoga diberi kemudahan ya pak.....
Insya Allah kami yang bukan warga jakarta ikut mendoakan bapak"
1,NA,11/02/2017 16:07,"@aniesbaswedan insya Allaah, Allaah swt meridho'i"
0,NA,11/02/2017 16:06,@triwul82 @tribunnews gimana tanggapannya? @aniesbaswedan @AgusYudhoyono
1,NA,11/02/2017 16:05,@aniesbaswedan maju terus pa anis kami berdiri di blkg anda . Jg terlalu lunak . Tunjukan ketegasan yg di rindukan rakyat
-1,NA,11/02/2017 16:04,"Cinta aja curang apalagi pilkada
@anggiedwidowati @Yettidewi @KettyYohaeni @aniesbaswedan @ruhutsitompul @Fahrihamzah @UdayYoung @fadlizon"
-1,NA,11/02/2017 16:03,@_alfauzannn @AgusYudhoyono @aniesbaswedan ngebayangin klo paslon yg jdi musuh mereka menang. Kekerasan akan dibingkai kecurangan. Modus!
1,NA,11/02/2017 16:02,@aniesbaswedan @sandiuno maju kotanya bahagianya warganya #Pilihnomor3 #CoblosPecinyaNomor3
-1,NA,11/02/2017 16:01,Gue harap elo gak salah ngasih data ya bang. Jgn kek pak @aniesbaswedan <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> udh ngotot eh data salah kabeh https://t.co/4VNL7aWiXZ
-1,NA,11/02/2017 16:01,@TirtoID @aniesbaswedan @pandji loe koq ga sadar2 bang mang ahok menteri pendidikan?ini anies koq malah buka aib sendiri.klo kt HB: guoblok
0,NA,11/02/2017 16:00,"@JerNapitupulu tim @AgusSylvianaDKI merenungi ketololan @AgusYudhoyono, tim @aniesbaswedan lagi buat analisa kredit KPR utk 30thn,"
0,NA,11/02/2017 15:59,Hai @pandji apa kabar? Jangan pembangunan benda-benda mati? Gimana mz @aniesbaswedan sehat? #AniesSandi #AniesSandiPilihanKu #PilihNomor3
-1,NA,11/02/2017 15:59,"Jujur saja, @aniesbaswedan kl dibandingkan @sandiuno lbh kapabel Sandi deh. Kalau bicara memang Anies juaranya, tapi kosong melompong"
0,NA,11/02/2017 15:58,"@kompascom @aniesbaswedan bukan serangan fajar jd masalah skrg. Tp adab sbg manusia yg mengindahkan manusia lain'a, serang wnita tnp adab <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>"
0,NA,11/02/2017 15:58,@aniesbaswedan @prabowo bongkar bobroknya jokw dong pak anis
0,NA,11/02/2017 15:57,"@pislur @aniesbaswedan @AgusYudhoyono gw mah ga perlu protest, udah diprotes sama yg namanya dicatut. #KetauanNyatut"
0,NA,11/02/2017 15:56,@omerazareen @aniesbaswedan itu salah satu materi di dlm kurikulum Indonesia mengajar.
1,NA,11/02/2017 15:54,"mnjlskn hal spt ini memang hrs jelas, agar hati mereka berbalik ke paslon 3. hehe kita memilih @aniesbaswedan."
1,NA,11/02/2017 15:54,@aniesbaswedan @prabowo doaku tuk calon pemimpinku dan selamat brjuang demi ibukota trcinta .. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>
-1,NA,11/02/2017 15:52,@Jopiesays @aniesbaswedan jelas sdh janji utk melindungi kekerasan thd perempuan hanya saat debat..blm sampe 24 jam sdh diingkari...cm tipu2
-1,NA,11/02/2017 15:51,Cara hitun tipu2 ala @aniesbaswedan @sandiuno bank mana yg mau kasih KKR 30thn? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> tapi pendukungnya hepi ditipu l� https://t.co/7emroRP47D
0,NA,11/02/2017 15:50,"@aniesbaswedan Biarlah cuma Tuhan yg tahu...
I like it ! https://t.co/6qkghYHKee"
0,NA,11/02/2017 15:50,"@aniesbaswedan lupa kalo sholat subuh 2 rokaat, dia diem2 dukung ahok https://t.co/wk9Q3HqhFu"
0,NA,11/02/2017 15:49,@aniesbaswedan maksutnya #152CoblosPecinya <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
0,NA,11/02/2017 15:49,"@AgusYudhoyono,@aniesbaswedan @sandiuno &amp; kaum muslimin bergandeng tangan.Alhamdulillah,ukhuwah Islamiyah. https://t.co/dXj9JZ4Xnc"
0,NA,11/02/2017 15:49,"@Ze_sukma @Jopiesays ga  bakal  dijawab <ed><U+00A0><U+00BD><ed><U+00B1><U+0089>@aniesbaswedan 
@triwul82 @tribunnews"
0,NA,11/02/2017 15:48,"@Jopiesays @aniesbaswedan: Oh tenang, nanti kita akan undang anda semua tuk bahas ini, DKI milik kita bersama, warga akan kami libatkan..<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
<ed><U+00A0><U+00BD><ed><U+00B8><U+0085>"
0,NA,11/02/2017 15:47,"@pislur ? Om om, bisa baca headline gambarnya kan ya? Hahahahaha @aniesbaswedan @AgusYudhoyono"
0,NA,11/02/2017 15:46,#ClosingStatement #DebatFinal oleh Mas @aniesbaswedan dan Bang sandiuno https://t.co/LZdacxGriA
0,NA,11/02/2017 15:46,Menjelang hari h nih @RennyFernandez nyebar hoax @aniesbaswedan
0,NA,11/02/2017 15:45,Ini kampanye Ahok Djarot yg tadi ? Gila .. ini kampanye Capres ini @HajiLolong @AgusYudhoyono @sandiuno @sylviana_murni @aniesbaswedan
0,NA,11/02/2017 15:45,"Tak terhitung jumlah uangnya. Tapi Bisa diLihat kostumnya
@AgusYudhoyono 
@SBYudhoyono 
@aniesbaswedan 
@sandiuno https://t.co/BSWY4NR2hP"
-1,NA,11/02/2017 15:44,@Kartika_Tiger @ernestprakasa @pandji sgt berbahaya org spt @aniesbaswedan jd pemimpin. Anies bs menjual harga dirinya demi
0,NA,11/02/2017 15:43,@hidayat_gibran @aniesbaswedan oke oce oskadon pancen oye
0,NA,11/02/2017 15:43,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno ada ga yg nandingin calon ini???? saya yakin jakarta akan l� https://t.co/6gjvfDdMLr
0,NA,11/02/2017 15:42,@bayumakmur @aniesbaswedan saya dan ibu saya dapet tapi bapak saya g dapet. Dikemanain ya kira kira?
-1,NA,11/02/2017 15:41,"Aku bingung. Masak kayak gini dibuat kampanye. Coba cerdas sedikit dari tanpa DP sampe rumah Gratis.
@aniesbaswedan� https://t.co/A3u0S4xnEm"
0,NA,11/02/2017 15:41,"@pislur @aniesbaswedan @AgusYudhoyono silahkan protest ke PBNU, karena mereka keberatan. Paham https://t.co/x95qfOpTmY"
-1,NA,11/02/2017 15:41,@aniesbaswedan bagaimana bisa adil dan membuat Jakrta milik semua warga kalau masih percaya dan bekerja sama dgn ormas FPI??
0,NA,11/02/2017 15:40,dan yg melakukan adalah kelompok sahabat karib @aniesbaswedan &amp; @AgusYudhoyono #saveNKRI #indonesia #15FebruariAhok� https://t.co/vop5w3SaFd
0,NA,11/02/2017 15:40,@aniesbaswedan  ngomong boleh aja bung...
-1,NA,11/02/2017 15:39,"@aniesbaswedan pesakitan yg disidang di pengadilan juga pakai baju putih dan peci Pak..., mereka itu juga mendadak alim..."
0,NA,11/02/2017 15:38,"lokasinya dmn? brp jml org yg dapet? gmn dg lokasi kerja yg jauh dari rmh, hrga tanahnya brp pak @aniesbaswedan"
0,NA,11/02/2017 15:38,"pemimpin jakarta seperti hubungan orang tua dan anak, jangan dipolitisasi pak @AgusYudhoyono @aniesbaswedan #Te2imakasihPendukungBaDja"
-1,NA,11/02/2017 15:38,Pak @aniesbaswedan mikir dong! Gaji UMP nabung 6 bulan. Bisa nabung berapa? Apalagi sdh punya keluarga. #teori
0,NA,11/02/2017 15:36,"ini yg dimksud kebijakan yg adil? Bgmn dg profesi lain?  Tukng smpah, tukng ojek, PKL, supir, dll tdk bgitu pntingk� https://t.co/jcS8arkfrE"
0,NA,11/02/2017 15:34,"@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno. Dah ga ada mesiu lagi  nembak @basuki_btp, akuilah kehebatanya, atau belajar kedia"
-1,NA,11/02/2017 15:33,Pak @aniesbaswedan tausiah boleh tp apakah bijak untuk selalu nyinyir paslon lain ? Istigfar pak https://t.co/uFTE2SmF3W
0,NA,11/02/2017 15:33,@aniesbaswedan knp anda berkomplot drngan golongan pemukul jurnalis perempuan?
1,NA,11/02/2017 15:32,@KATAKAMl @prabowo @aniesbaswedan @sandiuno @Gerindra @fadlizon ...sy dkung Anis sandi....walau pun orang Jawa barat.
0,NA,11/02/2017 15:29,@aniesbaswedan kalau dibayar bukn relawan
0,NA,11/02/2017 15:29,"@aniesbaswedan @sandiuno Goyang terus....,mumpung blm kena stroke"
0,NA,11/02/2017 15:28,"@aniesbaswedan @AgusYudhoyono itu yg melakukan kekerasan kpd wanita bukannya teman"" kalian, sadar nda sih kl Tuhan� https://t.co/GwuH1b6NLu"
0,NA,11/02/2017 15:28,@IvanArdhy @aniesbaswedan gak usah kepancing d bedqkan dong mas itu pertanyaan atau pernyataan think_again!!
-1,NA,11/02/2017 15:27,"@aniesbaswedan @sandiuno   Kalau calon yang no <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+FE0F>bandingan nya cuman omongan kasar dan arogan nya , baru bisa menang wak wak wak"
0,NA,11/02/2017 15:26,@fariz1234 penggen penjelasan aja DP itu apa om @aniesbaswedan @sandiuno <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>@merwinreynold @angelmaximilan @OmegaPripot
0,NA,11/02/2017 15:26,"Minimal bisa komentar krn berkaitan dng tema dan ucapan dlm debat td malam soal kekerasan thd perempuan, gimana Bun� https://t.co/3MFBjzFBAp"
0,NA,11/02/2017 15:25,"@MegumiPrincess @aniesbaswedan Berfikir yg realistis mba, bagaimana bisa membuktikan jika belum mencoba. #JanganBerfikirPicik"
0,NA,11/02/2017 15:24,Akankah TUHAN bermufakat dengan calon-calon Gubernur Jakarta?? Senggol @aniesbaswedan @AgusYudhoyono @FPI_IDN
0,NA,11/02/2017 15:24,@aniesbaswedan kalau jakarta milik semua berarti semua punya kesempatan yang sama juga untuk menjadi gubernurnya dong pak?
-1,NA,11/02/2017 15:23,Benar kah ini? @aniesbaswedan @sandiuno @Gerindra @Fahrihamzah @fadlizon kalo ga benar berarti datanya ga valid https://t.co/idcLbiYeiF
-1,NA,11/02/2017 15:22,"@AshaBandini @NovNuraidah @aniesbaswedan Itu khan Cagub gak waras,hanya org2 gila yg memilih Gubernur atas dasar Agama &amp; bkn krn keahliannya"
-1,NA,11/02/2017 15:22,@AgusYudhoyono @aniesbaswedan udahlah kalian belom siap megang Jakarta https://t.co/GQDmP7keWK
-1,NA,11/02/2017 15:21,maaf... @aniesbaswedan lagi kena syndrome B3: Buta Budek Bisu <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> https://t.co/WiF5a3yY0Z
0,NA,11/02/2017 15:20,@yoonaarrestme @sandiuno @SiBonekaKayu @aniesbaswedan oh itu msti d kaji dlu
0,NA,11/02/2017 15:19,@KopiToba @ferdiyan_y @aniesbaswedan @AgusYudhoyono hahahaha enggak lah gue2 lebih mantab
0,NA,11/02/2017 15:19,Curhatan sahabat @aniesbaswedan @sandiuno https://t.co/JhBOlNsPRJ
0,NA,11/02/2017 15:19,* @aniesbaswedan aja masih punya hutang. sesuai laporannya ke KPUD DKI *
0,NA,11/02/2017 15:19,"@aniesbaswedan @AgusYudhoyono ini kerjaan tim suksesmu,hah?!!! https://t.co/FV8y7w1Dly"
-1,NA,11/02/2017 15:18,@aniesbaswedan tapi anda mendukung golongan yg gak adil..
1,0,11/02/2017 15:17,"@aniesbaswedan @sandiuno Gantengan Ahok, dlm urusan kerja juga jagoan Ahok, so gak perlu ragu <U+270C><U+270C>"
0,NA,11/02/2017 15:17,"Aksi Bela Islam VS Aksi Bela Massa (FPI)
@SBYudhoyono @aniesbaswedan 
@GPANSOR_ @WahhabiCC 
@TukangKoprol� https://t.co/Au2L6PutAa"
0,NA,11/02/2017 15:17,@Oktaabriansyah_ @aniesbaswedan @sandiuno mudah mudahan.
0,NA,11/02/2017 15:16,@Ade_putra1001 @ellyver @aniesbaswedan @sandiuno setuju kang
0,NA,11/02/2017 15:15,@sandiuno @aniesbaswedan mantap broh broh <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
0,NA,11/02/2017 15:15,@aniesbaswedan @sandiuno ora mudeng.. Opo hubungane ganteng karo pilkada yo pak?? <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>
0,NA,11/02/2017 15:14,@aniesbaswedan  @riki_SAlamSegar  adil itu tidak menggusur bukit duri.. Kemudian yg gusur kalah sama rakyat di tingkat banding
0,NA,11/02/2017 15:14,"@aniesbaswedan bukan pecinya pak yg penting, tapi isinya dan hatinya si pemakai peci"
0,NA,11/02/2017 15:13,"112 @AgusYudhoyono  @aniesbaswedan @sandiuno ikut,kenapa Djarot yg jg muslim ga ikut? Krn #BADJA taat aturan. Kampanye bkn di tempat ibadah."
-1,NA,11/02/2017 15:13,Baru wacana saja tidak masuk akal..... sampeyan waras???? @aniesbaswedan https://t.co/b2eNcVwk8s
0,NA,11/02/2017 15:13,"Pak @aniesbaswedan coba bantu hitung, salah'y dimana pak ? https://t.co/5ooreBdCvW"
1,0,11/02/2017 15:11,"@aniesbaswedan @sandiuno makin mantap pilihanku setelah nonton debat ke tiga.......,Basuki Cahaya Purnama dan Jarot....,nomor 2 Is The Best."
-1,NA,11/02/2017 15:10,"@KATAKAMl @prabowo @aniesbaswedan @sandiuno @Gerindra 
Males amat program ga jelas masa dp 0% cicilan 30 thn bohong bgt koplak"
-1,NA,11/02/2017 15:10,"Bukan kampanye. Itu syiar Islam. @TeddyGusnaidi  Belajar dulu sebelum ngomen ajaran orang. Bego dipelihara.
@AgusYudhoyono @aniesbaswedan"
0,NA,11/02/2017 15:09,@aniesbaswedan adil itu apa pak? Mereka yg melanggar peraturan dgn tinggal di bantaran sungai? Coba cek peraturan yg ada di BPBD..
0,NA,11/02/2017 15:09,@aniesbaswedan sayang klo dicoblos ....yg ga pake aja yaaa nomer 2 aja
0,NA,11/02/2017 15:09,@aniesbaswedan @sandiuno yg penting Oke Oce lah
-1,0,11/02/2017 15:08,"Stidaknya @imotone, kmi mengimani Tuhan Yg Satu. Yg tdk beranak &amp; tdk diperanakkan. @AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno"
0,NA,11/02/2017 15:07,@budibani @aniesbaswedan sejak calon gubernur...
1,-1,11/02/2017 15:06,"@KATAKAMl @prabowo @aniesbaswedan @sandiuno @Gerindra @fadlizon Jangan lupa Nomor 2....,1 dan 3 tebar janji belum terbukti."
0,NA,11/02/2017 15:05,@aniesbaswedan @sandiuno tapi kalo urusan kerja beresin jakarta pak @basuki_btp laah..
1,NA,11/02/2017 15:04,"Hei @TeddyGusnaidi. itu bukan kampanye. Itu syiar Islam. Bego kok dipelihara.
Muslim harus dimimpin muslim!
@AgusYudhoyono / @aniesbaswedan"
-1,NA,11/02/2017 15:04,"Piye iki pak @aniesbaswedan ?
Baru urus KIP aj ga becus, Jakarta itu lbh kompleks pak ? https://t.co/D4WqztTan0"
0,NA,11/02/2017 15:03,"Pak @aniesbaswedan ""Peci"" lambang pergerakan muslim RI,maaf...jd tak bisa dipakai sembarang org."
-1,NA,11/02/2017 15:03,"@aniesbaswedan bacot mlulu lo, klo kerja lo bagus, nga d berhentiin jd menteri."
0,NA,11/02/2017 15:01,@aniesbaswedan @sandiuno paling hansome...<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
1,NA,11/02/2017 15:00,Sebagai muslim sangat pantas @AgusYudhoyono @sandiuno @aniesbaswedan https://t.co/LcuWmIsbj7
0,NA,11/02/2017 14:59,21 Th  @aniesbaswedan  pernah disini  memberikan  /menumbuhkan ide 2 berlian nya. Dan mereka saksi sejarah  yg seka� https://t.co/zL1B4TPVvl
0,NA,11/02/2017 14:58,"@digembok  @aniesbaswedan @sandiuno tanpa DP tapi disuruh nabung di bank DKI selama enam bulan, berarti sama aja buat bayar DP."
-1,NA,11/02/2017 14:56,gmna oom @aniesbaswedan ?; btw mang bualan seperti ini dulu sekolahnya dmna? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #okocbanget https://t.co/PAhfIFJUkg
-1,NA,11/02/2017 14:54,hahahahaha bahasanya itu lohh DAMN! DP is DP paaakk @aniesbaswedan 11-12 kaya paslon 1. bermain dgn kata2. pantes Ex Mendikbud
0,NA,11/02/2017 14:54,Mgkn nanti @SBYudhoyono hrs kirim invoice FPI ke @aniesbaswedan jg. Sharing cost<ed><U+00A0><U+00BD><ed><U+00B8><U+0084> https://t.co/EBT5mol6p9
0,NA,11/02/2017 14:53,@aniesbaswedan @fadlizon @prabowo jangan bertengkar
-1,NA,11/02/2017 14:53,@ernestprakasa @pandji sgt berbahaya org spt @aniesbaswedan jd pemimpin. Anies bs menjual harga dirinya demi meraih kekuasaan
0,NA,11/02/2017 14:51,"@aniesbaswedan. Betul sekali pak, jangan lupa kes, pendidikan dll ua, pak. . ."
1,NA,11/02/2017 14:51,@tonywibowo12 @TeddyGusnaidi @AgusYudhoyono @aniesbaswedan @GNPF_MUI @ruhutsitompul @temanAhok @basuki_btp syah muslim pilih pemimpin muslim
0,NA,11/02/2017 14:50,"@Dennysiregar7 @kurawa @aniesbaswedan rasa ketakutan tlh membuat mrk bersatu, takut bila tdk berkuasa atau takut krn modal sdh tekor?"
0,NA,11/02/2017 14:50,"@aniesbaswedan:Closing statement kami di #DebatPilkadaDKI ke-3,Alhamdulillah bro @sandiuno.We did it!<ed><U+00A0><U+00BD><ed><U+00B1><U+008C> https://t.co/kRkqOvz4sU #GubernurBaru"
0,NA,11/02/2017 14:49,Mas @aniesbaswedan jg ga kalah ganteng kok. <ed><U+00A0><U+00BD><ed><U+00B8><U+0081> https://t.co/c635cPyH7c
-1,NA,11/02/2017 14:49,@tonywibowo12 @TeddyGusnaidi @AgusYudhoyono @aniesbaswedan @GNPF_MUI @AhokDjarot @basuki_btp  Otaknya gak waras pilih Cagub krn Agama
0,NA,11/02/2017 14:48,@TeddyGusnaidi @AgusYudhoyono @aniesbaswedan @GNPF_MUI @ruhutsitompul @temanAhok @AhokDjarot @basuki_btp @BawasluDKIJakar 1&amp;3 langgar UU Pil
0,NA,11/02/2017 14:48,Waini.. wajib dibaca semua fans @aniesbaswedan &amp; juga pendukung @basuki_btp @Gmontadaro: #jleb https://t.co/2u1YniqOos
-1,NA,11/02/2017 14:47,@wakilgubernurKW @sandiuno @aniesbaswedan mau nipu atau emang udh ga sanggup bayar sih ?
0,NA,11/02/2017 14:46,@TeddyGusnaidi @AgusYudhoyono @aniesbaswedan @GNPF_MUI @ruhutsitompul @temanAhok @AhokDjarot @basuki_btp @BawasluDKIJakar mesjid jgnUPOlitik
0,NA,11/02/2017 14:46,@TeddyGusnaidi @AgusYudhoyono @aniesbaswedan @GNPF_MUI @ruhutsitompul @temanAhok @AhokDjarot @basuki_btp @BawasluDKIJakar FPI pakeAQuPOLitik
0,NA,11/02/2017 14:45,@TeddyGusnaidi @AgusYudhoyono @aniesbaswedan @GNPF_MUI @ruhutsitompul @temanAhok @AhokDjarot @basuki_btp @BawasluDKIJakar sara&amp;POl bungkusAQ
0,NA,11/02/2017 14:45,Bung @aniesbaswedan bagaimana tanggapan anda soal kekerasan thd perempuan? Td pagi ada hadir toh di Istqlal? https://t.co/LrDM89D1FE
0,NA,11/02/2017 14:44,@TeddyGusnaidi @AgusYudhoyono @aniesbaswedan @GNPF_MUI @ruhutsitompul @temanAhok @AhokDjarot @basuki_btp @BawasluDKIJakar 112dakwah sara&amp;POL
-1,NA,11/02/2017 14:43,Apa kabar mas @aniesbaswedan kenapa KIP gak beres mas? kamu memang gak becus kerja mas. https://t.co/AZ6wXCeTSG
0,NA,11/02/2017 14:43,@aniesbaswedan @sandiuno kapan industri garam bisa kaya turki?  https://t.co/VXdLDjeg3w
0,NA,11/02/2017 14:42,Mas @aniesbaswedan &amp; Bang @sandiuno  kompak menggunakan baju koko warna putih dan  peci hitam dalam Sholat Subuh di� https://t.co/GbWgLFTx7o
1,NA,11/02/2017 14:42,@jktmajubersama @aniesbaswedan @dhiniaminarti29 @dimasseto_1 @sandiuno saya juga dkung pak anies sandi lho
0,NA,11/02/2017 14:41,@aniesbaswedan @sandiuno yg bner pak wkwkwk
-1,0,11/02/2017 14:40,"Gus @AgusYudhoyono Nies @aniesbaswedan Uno @sandiuno Kalo teriakan Bunuh Sih Ahok, Ahok Gubernur Kafir...! Itu termasuk kekerasan verbal ga?"
0,NA,11/02/2017 14:40,@detikcom @aniesbaswedan  @sandiuno .. bs nynyi bareng bang Haji Roma... TERLALU....
0,NA,11/02/2017 14:39,yg modalin aja yg di sbt tentunya hehe @SuburBur @AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno
1,NA,11/02/2017 14:38,Terimakasih Mbak @dhiniaminarti29 Mas @dimasseto_1 atas dukungannya kepada Mas @aniesbaswedan  dan Bang @sandiuno!� https://t.co/UmVCFzQ1QB
0,NA,11/02/2017 14:37,@aniesbaswedan terima fee sbg makelar proyek v-sat di Kemenkominfo melalui rekening adiknya Abdillah Rasyid Baswedan
