text,is_kelas
konsolidasi tim camat cilandak,0
maju terus agussylvi acuh manusia manusia sirik munafik licik benci,1
mesti bantu beliau catat semua keluh warga cari solusi tim,0
benar benar jahat dukung fpi azab nanti saya yakin,-1
aye ogah milih orang dungu gitu suruh pimpin aye,-1
lihat laku,-1
bijimane bapak mksdny ruang buka mukim sempit gusur ya apa mau buat kota rapung dulu,-1
dukung fpi isis,0
sudah gin paslon lain tidak tweet,0
drpada program ngapung tidak bapak setiingan lompat serta moshing,-1
jangan nangis ya om ted jika atas hendak agussylvi gubernur,1
iya dukung agussylvi memang otak mirip kuda bapak ibu sarah wkaakakkakkakkaaka,-1
goblog kamu gua hati bangke banyak tai kuda gua sunda bilang china,-1
terjemah bebas insentif anggar,-1
agussylvi ibu kota bos masa tidak punya stadion sepak bola apa abang hambalang kerja sby,0
pilih nomor satu jakarta lebih baik,1
tanya sna dukung kamu lbih sslu nyebar stiker,-1
sarah tukang cebok bayar berapa kamu tante buzzer,-1
asal ngapung moshing mending anak sby ya,-1
gubernur muda idam anak muda jangan golput ya guys pilih,1
muka jelek badak tukang cebokin pantat ya wkakka,-1
para pemimpin calon sedia nonton,0
perintah kanjeng uang hasil gandaanya,-1
orang culas kentut nuduh sampingya duluan,-1
gala dinner abang mpok agussylvi murni hotel crowne plaza jakarta,0
in shaa tuhan ragam agussylvi nanti ubah warna putih agussylvi tetap keren ragam yra,1
tidak nyesel tidak tipu,0
siapa siapa siapa,0
tanggal pilih jangan golput y,0
mari cipta pilkada damai kita tidak hidup jam jahiliah,0
kasih ya bukan kamu sebar hoax abang,-1
cagub magang omong asal gelora bung karno apa bapak mu mangkrak,-1
mkin mantap pilih abang mpok kl tni mah cinta negara tidak prlu raguk,1
abang saya saudara anda meski tidak pernah dtg cikeas mdh benih pki negri hancur,1
basiiiiiii dah dikerjain ahokdjarot,-1
mampir ukm tahu sumedang lezaat kata abang ukm lbh tingkat,0
saya kangen tahu abang,1
makany jangan byk makan riba,0
betul tidak,0
mau tidak timpang pilih calon muda prestasi,1
selamat hari minggu sukses anda,1
tatap muka diterogong cilandak umkm tahu sumedang kampanye hadir bude agussylvi,0
paksa gubernur instan,-1
kharismatik lihat ucap pilih jakarta lebih mapan,1
tiba tiba mewek resign tni paksa sby,-1
solid dukung kita satu,1
jangan lupa satu jakarta,1
berantas maksiat palelu maksud kalijodo cuma kamuflase,-1
minta arsip vidio debat bapak saat pilpres ma bapak mjd rjukan bagaimana cara debat bs hebat ya,0
nama tim hore cmn rame kagak isinye,-1
februari hari paling sejarah ukir sejarah pilih,1
dukung masih mikir bumi datar mana maju,-1
sambut luar biasa agussylvi para korban gusur kampung pulo rusun jatinegara,1
seperti taman bungkuk sby fersi besar modern,0
jarang syukur tidak sadar apa sudah capai masih mimpi orang lain sejak dulu,-1
tidak didik benar bntr kafir orng cocokologi silogisme absurd kota apung,-1
nahlo kata jalur hijau gkgkgkk,-1
semoga pilih gubenrur selalu dekat dengn keluarga ya abang,1
kali jodoh sudah ubah sekarang dulu tembok pertikal sekarang tembok horizontal,0
apakah bapak agussylvi yakin menang pilgub dki,0
harga pake ribu,-1
program ekonomi investasi rumah rakyat,0
sehat tersu abang agussylvi,1
yakin menang tuhan asal tetap jaga strategi unik dekat rakyat jakarta rumah kita,1
tutup stadium miles bongkar kalijodo rptra,0
mungkin mau pindahin hambalang drpd hambalang tidak kepake,-1
hambalang da beres bapak belum be,-1
gapunya hati nurani timsesnya,-1
suruh jalan kekalijodo,0
gantung cita setinggi langit,0
om teddy kasih bukti sj program original ahokdjarot bukan contek anggap sudah hasil,0
senanggggg banget menang abang,1
pasti anggota milihnya bukan,1
semangat terus abang,1
tukang fitnah od ngumpul buzzernya,-1
harapn dukung politik,-1
foto sudah bukti tidak sedang jabat tang terus kamu buat lebay,-1
insentif insentif insentif apa ya,-1
foto sudah jelas bukti tidak sedang jabat tang kamu lebay lebaykan agussylvi,-1
semoga tuhan berik baik buat abang agussylvi,1
apa rencana abang agussylvi atas hal reklamasi apa reklamasi pantai utara kota,0
jangan lupa,1
ya memang begitu nama tim horee,-1
kami tidak ya,1
semangat bapak agussylvi semoga selalu beri sehat semoga menang,1
harap tumbuh senyum gembira warga hr,0
trotoar bikin lantai kali abang atas pkl bawah pejal,0
ayah aj benar apalagi anak ayo dukung,1
pemuja pemuji bilang bahwa agussylvi bela rakyat kecil harga tanya mana bukti planga plongo,-1
abang terus latih debat ya mampu debat setinggi pemikiran otak tni tidak ajar tentang,0
jangan golput gaees pilih,1
tanggal feb pilih mpok pake kerudung abang plg ganteng,1
gagal paham ala,-1
tiba meruya abang langsung sambut warga haus ubah,1
wawan ketua rw kwitang senin jakpu serah nasi tumpeng menang agussylvi putar,1
agussylvi ya ahokdjarot tidak aniessandi ya semangat bapak,1
bikin ambang pinggir jalan mungkin,-1
hoax ban abang pake bukti fitnah jalur hukum curhat kurang intelek,-1
tiap pilkada tiap calon pasti senjata ubah pilih ya,-1
waah boleh saya pesan satu rumah apung asyik buat mancing kecebong,-1
sokhali ketua rel rtrw agussylvi jakpus siaga jaga basis suara agussylvi agussylvi,0
abang jago mojok rupa bhuahahaha,-1
abang ngajak sehat,1
jakarta sudah ubah lebih baik abang tahun kita mau lanjutin apa sudah ya,1
nyata fans berat der fuhrer,-1
tidak hoax,0
harus bagi rencana,0
abang agussylvi agussylvi usul program tanggulang banjir dki jkt meatasinya harus buat waduk atau lombon,0
nyebar berita kacrut link berita kacrut ntaph,-1
bilang calon karbitan elektabilitasnya melesat terus,1
memang layak kenapa tidak,1
program jakarta go public agussylvi,1
harap tepuk tangani tidak akhir perintah sndiri,-1
sudah mending tulis bener cuma koar percaya cuma ahorkers,-1
saya yakin siap ketua umum partai demokrat lanjut tidak percaya lihat n,1
pojok konsep rumah ngapung ya wajar krna orang tidak ngerti asa ahokdjarot pojok,1
cilandak barat,0
duit engga fpi bayar masa kita orang kags bayar tidak gratis rela,-1
siyap saya lihat wawancara net tv tadi pagi,0
masa kamu tidak tau crnya saya dah tau,-1
pkl apung,0
lebay ahokdjarot tiap menit korban hoax bahkan fitnah nyantai tetap sabar kebo cicak sa,-1
program lanjut,-1
beda om cerdas sudah tingkat dewa buat kita biasa tidak ngerti bahasa dia,-1
lanjut sm bapak ahokdjarot,1
cagub nomor urut program kjp kis lanjut,0
peluru keluar tajam tumpul seperti,-1
lanjut periode menang,1
lanjut bapak ahokdjarot,1
pake senjata boomerang balik diri sendiri senjata,-1
tidak maki lebih banyak om ungkap terus benar om,-1
bunuh atau calon bunuh apa pantas sebut ulama,-1
bantu promo tanggal pilih,1
cari simpati kayak sby,-1
tni oleh rakyat derita rakyat oleh amanat rakyat bahagia rakyat,1
bantu promo ya mksh tanggal pilih,0
ulah timsesmu agussylvi korban hoax pagi siang malam,-1
siap siap siap,1
ya gpp pilih cagub moshing mending pasti jelas,-1
agussylvi fakta ucap anda tahun fokus tni anda ingkar belum fakta lain bukan hoax,-1
ahokdjarot belum punya program rumah apung rumah layang,-1
gerilya lapang meruya rw jakbar,0
yo apa smpean abang janji legitimasi buat langgar penting publik,-1
ngetwit ama kentut tidak jauh beda kamu,-1
jangan lengah saat coblos harus awas terus,0
siapa pojok anda bapak pojok mana orng ato gerombol,-1
sudah janji tidak gusur mereka tata trotoar pinggir jalan,1
kudu warnain kuning dulu matching,0
ngerti tidak maksud tata pindah jangan nanti bikin ide pkl apung ya,-1
seperti jika paksa bapak kpd anak unt pimpin,-1
bagaimana cerita pkl maka badan jalan tutup trotoar tidak pindah tata tata maksud cat gitu,-1
saya yakin tanya ibu dia tuju cara bukan cara,1
makin tidak jelas dek agussylvi,-1
tidak tertib mereka bebas jual tengah jalan,-1
nyontek bantu modal dia beda soal tata ahokdjarot sudah bukti,0
sape nyang mau pilih cagub kagak jelas,-1
sebenat agussylvi hanya ingin bilang belum tepat waktu minimal murah gitu ya abang,-1
pilih sudah bukti aman pasti,1
senam pagi kembang selatan riah warga antusias,0
mpok kita gerak ubah,0
owalah agussylvi dukung kaya gitu bangga ya agussylvi,-1
kasih korban orang ayah ambisius atau mungkin gaji tni kecil makanya sekarang nyagub,-1
kunjung sambut antusias oleh warga rusun tambora jakarta,1
apa golput mpok menawaran ubah,1
lama ngomonongnya tidak jelas sehat agussylvi gin cumlaude ckckc,-1
emang kamu punya jakarte apa kamu butuhin belum tntu dibutuhin orang laen pnting tu kite sling mmbutuhkan,-1
jangan marah ama bung cobain cuekin seperti kita cuek saat mega tidak mau debat non kpu,-1
abang pas debat nanti tolong bicara ngapung ngapung ya abang cair suasana,-1
atak tidak gusur atak gusur siapa masuk akal,-1
siapa nasehat sampai nyodorin nyagub atau bisik hati,-1
tuju abang asa selalu pojok,-1
abang mpok sembah kami banteng biru kami siap satu hati as,1
dek masih harus magang balkot dulu,-1
tunggu janji,0
maklum abang bapak mayor sendiri mungkin tidak ngerti omong dia tentang apa jangan rasa bodoh sendiri,-1
saya bukan wga jkt dicmati pndkg ahokdjarot plg kasar,0
ya kita rasa butir peluru tajam tentara isis ngising sprti,-1
bukan sudah banyak,0
gambar orang lain dipake berita hoax woo,-1
ntar ngakunya fitnah agussylvi agussylvi,-1
materi full hoax,-1
kayak coba tanya kata calon kini t dia,-1
komenin az broo oiyy agussylvi sudah rptra segambreng n bakal terus tambah,-1
abang butuh adek adekan buat ngobrol minta saya nemenin,-1
cara kerasan tidak benar bagaimana,0
mantap bro pasti hadir kitar juta warga,1
mikir nol omong asal nista settingan,-1
sepakat sayang ya karir militer,-1
sudah tk waraske pikir tetap rak paham,-1
tim susun materi debat ni ya,-1
gerilya cinta agussylvi senam pagi kembang selatan banyak cinta agussylvi,1
sudah garap ahokdjarot tong kreatif dikit stage ve boleh ujung monas anti mainstream,-1
pemimpin ya gubernur ibu agussylvi wakil gubernur bijimana sehhhh,0
tumben agussylvi sadar diri pilih dia susah thn,-1
jangan salah fokus public enemy tidak bukan situs hoax perang kota by,-1
saya ikut bete ktawa dengar jwabn culun trhadp prtanyaan wrga kaya rumah apung gituwkwkw,-1
dukung ahokdjarot dukun nista dukung,-1
abang boleh tanya ahli ya,-1
senam warga kembang selatan jakbar,0
bro ajak ngofi setarbak makan fitsa hats kental pret ciken,0
setir sby kelessssssssssss,-1
saya pilih plt gubernur kyaknya jkta rada adem skg clgub tiga cuma metingkan klpoknya,-1
maksud bocah ya prof,-1
sudah bikin ahokdjarot emang ni orang miskin ide cuma jiplak mundur bro,-1
sudah laku abang oleh ya cikeas tidak rptra ya,-1
lahan mana ngapung jkt dah tidak lahan kecuali situ mo gusur y,-1
sudah laku terus laku laku entah laksana atau tidak,-1
ubah kota apung ya,-1
demokrat klim elektabilitas agussylvi lejit atas persen sndiri survey sndiri lucu,-1
sudah laksana program program cari inovasi kembang,1
fitnah sudah abis sampai detik setir pemerintah malah bilang pro agussylvi,-1
abang,0
siap semoga kita satu tanpa beda mpok,1
siap dukung abang mpok,1
selalu ngi les setelah hoax tahu pro,0
tidak gagal paham hanya dukung mbak saya tetap ahokdjarot ahokdjarot,-1
omong vicky orang psti maklum omong tidak nyambung kagak ngerti kelen yakin mo pilih,-1
om agussylvi mati sby tidak mau dateng sudah tua bicara ngasal,-1
kebecian tidak tepi atas kita tahu dana bansos m ngalir yayasan salihar,-1
gamalu kabur bahas kampanye manfaatin bonyok dirs pake kemeja kotak,-1
benar kata abang salah pilih hari derita tahun maka pilih sudah kerja nyata,1
kayak gin kamu ngerti gagal paham insentif abang bagaimana mau abang,-1
sok dewasa,-1
omong belepotan sok intelektual pake big words bingung sendiri belum level gubernur,-1
abang coba cek koran kata tahana kerja bagus,1
ketua afc abang rekan afc korwil jakbar turut awal senam pagi abang warga,0
jangan stres ya puter,-1
sudah sarap kenapa baca ucap abang agussylvi laper mungkin saya pikir lebih keras laper,-1
jangan gitu ide briliant rumah kota apung,1
ketua bung humas mba tman korcam kalideres ikut serta senam bapak,0
lulus harvard asli boneka sby ahokdjarot ahokdjarot sang,-1
sebut bocah cilik demi sanjung korup tidak becus gbrnur tolol budi,-1
bener banget abang kl salah pilih sengsara tahun ngapain pilih cagub baru coba tiap kali ng,-1
maksude apa bukan ktp jkt jkt mau voters siluman atau apa,-1
bro bilangin sohib kamu orang fpi mau fitnah pakai akal dikit,-1
sementara cuma bs bukan gbr sby lunas hutang indonesia imf waktu bbm masih subsidi agussylvi xd,-1
punya reputasi kuasa kpu era anas nurpati kini ulang demi culun,0
tumben mau hadir debat kata depat tidak penting prihatin,-1
dukung kertas kosong negara coba,-1
jangan pilih dakwa sudah bukti,-1
kabar buni gmna sekarang,0
sok tau lo kpud lebih pinter lo jangan nyinyir kyk lambe turah cyn,-1
gerilya bayar orang rupiah buat hadir kampanye,0
agussylvi lautan manusia mana trmasuk tugu selatan koja,0
apartemen apung gagas agussylvi bukan,-1
gitu harusny debat bukan cagub cawagub anggota tni mantan anggota tni,-1
emang kamu emak gua adik kenapa belum ibu,-1
agussylvi agussylvi spa khianat agussylvi,-1
akun baru ya btw abdirakyat bagaimana maksud rakyat cina mau reklamasi ya,-1
biasa om ahoker tidak punya tempat masyarakat mereka fitnah mulu,-1
iya besok ganti nama revolusi cike as ya,-1
tanggal januari tidak adil kampanye britax pas nunggu nomor tidak diberitain,0
tidak bantah nyata babe mau diriinn dinasti,-1
iya foto orang ambil saya ngapung in,-1
ayo tunjukin foto fitnah jangan copy foto orang,-1
bot ahoker,-1
duit bank legenda,-1
semoga adegan model gin,0
itumah bhs impossible harga barang gantung barang permintaansebab jkt bukan produsen bahan pokok,-1
apa tema ahyoon tetap demam panggung punya,-1
waaah semua beneran laku kamu bakal kalah telak deng aniessandi bakal curang kubu kamu v,-1
indonesia cinta damai jangan pilih calon dukung ormas radikal,-1
nanti bakal patil alias blunder mwihihi kalemmm el fef,-1
kirain orang top mlh asal comot,0
ayo awas calon bayar ikut kampanye atas rupiah tidak fair,-1
hebat satu cagub kampanye pake panggung,-1
kali sj nyoblos mata rabun semua,-1
alamak bahas wes sudah ya ayo rukun,-1
sbg komunitas anti hoax mohon kome,0
coblos nomor ahokdjarot jarot sudah bukti kerja jangan pilih kucing karung,1
kerennnn,1
nanti buat seperti bagaimana sudah orang orang belakang mental semua kalian,-1
drpd dpur tidak ngebul sikaatt maya,-1
mau tema apa tidak punya kapasitas mah tetap keringat dingin lihat besok,-1
tuju relokasi mau bikin rusun rapung,-1
robot mana,-1
sejak kapan duli pulau sejak dpt hepeng,-1
ingat abang tiap tps se dki harus kawal oleh kpu jaga oleh marinir suai hal aman,0
dia cuma bilang jangan sampai curang,0
saya ragu kli aj omong soal plesiran wktu paris eropa,-1
adalan sunat massal bapak,0
ya mudah kamu keluarga sehat selalu tidak perlu ambulan,-1
siapa dia,0
pkb dapil iv matraman jakarta timur siap awal pilkada menang abang mpok,1
lihat ntar belum tentu dia debat,-1
kasih n mau bahas apa jago emang pinter pan lain blon ktauan,-1
wajib awas sangat ketat jangan sampai ducurangin buat orang halal bagai cara,-1
orang dia asal omong,-1
jangan salah pilih ntar thn derita spt kata maka pilih,1
lebih martabat bila pimpin oleh muda pintar beliau manusia warga jakarta,1
walaupun saya bukan warga dki jakarta saya ikut tanggung jawab,0
tetap bakal tidak ngerti apa,-1
bapak pkl salim walau kaos golkar tetap coblos tidak agussylvi agussylvi,1
saya sie cuman doain ahokdjarot pemilihan cagub nanti ahokdjarot dapat suara paling banyak,1
bego tetap bakal lihat bego apa tema,-1
keren melanie,1
bagi satu nape buat saya,0
brarti sudah beli oleh klan cikeas buat spt belum,-1
kereeeen,1
iya om but strategi and gerilya om eyang nanam bakau atau apisenia ama saya ja,-1
jamin tema apa bakal tetap susah coba terapi hipnotis dulu,-1
pantes de sudah dapet contek ya mohon nanti periksa dia pakai wireless in ear monitor engga pas debat,-1
iya anak sby masa kalah,-1
uang jajan gede om bapak,-1
kelar se kelar sungguh sayang abang,-1
tidak kalian kpu umum langsung menang pilgub dki agussylvi,0
inget anas nurhayati assegaf kpu tetiba loncat tinggi parte yo pora legend beud,-1
rapung,-1
wrga jkrt sruh smua namen cabe gmpang susah cari lahan abang,-1
kgk yakin sby dtg mgkn,-1
abis ketua urus babe,-1
ngapung ayo ngapung,-1
ide atas macet insentif rumah apung memang tunjuk anda jenius brprestasi wajar byk iri,1
