text,is_kelas
bapak agussylvi kalah mo apa ya kita tanya,-1
jaket relawan rtrw lekat cocok banget pakai cagub agussylvi rtrw se dki menang agussylvi agussylvi,0
sebenernya bagaimana masih rapung saya dengernya,-1
mari juang jakarta,1
ayo pilih ramah masyarakat,1
sholat subuh besok,0
sudah mati kutu mati langkah cara satu now or never,-1
aniessandi ikut an agussylvi program tidak jelas,-1
bukti berik info sesat rakyat,-1
mungkin dia tidak pernah balai kota abang,-1
ahokdjarot nafsu gubernur kutu loncat,-1
bener takut sm ahokdjarot jabat korup main nakal makanya getol bgt nenggelamin ahokdjarot,1
sang jenderal nyusul jaksa segera periksa sang jenderal,0
benar banget janji palsu pasang n ude tahu awal,-1
tidak pilih,1
suka maupun duka pemimpin harus tengah tengah rakyat,0
kenapa bawa fpi cong,-1
apa cara ya abang agussylvi pikir saya hanya menang,-1
arti intelegencinya sudah trukur,1
waduh td bcra kekerasn ahokdjarot buat bagaimana sprt it,-1
tepat sekal prediksi swing voters tekad bulat pilih ahokdjarot keren bgt ana,1
ni seram luh kl paslon menang bs isis indonesia muncul,-1
jenderal hasil penjara banyak kader bui pasti p,-1
elektabilitas stlh debat final masih ahokdjarot tinggi program pling tealistis objectif,1
kata cinti militer gadai jiwa korsa ngebet kuasa,-1
curhat,-1
gundulmo teddy so amat amat kampung mending mingkem,-1
tidak sopan banget emang,-1
napsu gubernur mlanggar atur,-1
gubernur bru dbackup ormas radikal usung prtai trkrup bhya,-1
skrng nyata dpn mata ceng lihat bersih n bs kerja ceng ngoceh byk,-1
pemimpin dapat paham rakyat,1
tuju saya ktp bukan dki cuma bantu doa tuhan semoga agussylvi agussylvi menang,1
luar biasa apa nomer jawabanya muter tidak jelas program tidak jelas,-1
program sekal tidak laku fakta ilmiah jebak rakyat,-1
kejem kamu abang,-1
debat dep program bukan nyinyir kayak medsos lihat hasil tanggal,-1
sante fakta kafir dijakarta cuma upil,-1
paksa duduk abang cadang salah besar focus se,-1
teddy koplak otak dah somplak lihat nanti tanggal februari ya sore lo ugd,-1
debat tadi hanya tarung antara ama well luck,-1
ingat gubernur adlh ayan masyarakat hrs rela waktu tenaga pikir rakyat,0
nomer tidak naik dki nasib bakal normankamaru,-1
alah agussylvi,-1
na kenapa ibas pakai lengan panjang terus apa kalah kekar tang,0
entah pake mata mana lihat wrga tkut gubnya,-1
banyak baca buku the secret,0
bagaimana komentar eks anggota sindir paksa buah hati,-1
agussylvi buat rmh apung tidak jelas mending buat rmh opung saya kamu buatin lbh jelas,-1
kata jangan curiga curiga curiga,0
lambene asal njeplak sing gagal buapakmuu,-1
banyak kami tidak ingin gubernur bar,-1
nonton,0
pilih,1
sombong kawan hati kl nt menang is jobless padahal kl tidak goda bs,-1
mungkin cagub magang ngluarin jurus mabokkk,-1
catat ya februari coblos agussylvi agussylvi nomor satu,1
demi periuk nasi tetap kebul,0
jujur banget,1
sudah karakter memang susah,-1
takdir sudah tulis tugas kita adl ikhtiar doa,0
sudah mending sales obat jenggot pasti laku,-1
kenapa msl kasih ya km gaptek tidak tau berita benar siapa kena kasus,-1
nomor satu jakarta maju,1
cukup putar satu putar dua tinggal keluh kesah in,1
abang janji kasih m per rw kita bayar pajak mereka ngabisin miris duit mna,-1
paling mangkrak kayak bapak lo coba lo itungin agussylvi thn sudah berapa proyek mangkrak ulah bapak,-1
iya jawa barat banyak suruh nyoblos nmor,1
bicara fitnah data bodong apa turun ya baper pake data bodong,-1
krik krik,-1
kualitas didik harus hati utama jakarta,0
jakarta terbang tinggi,0
satu buat ngejatuhin paslon nomor ya agussylvi program cuman jelek jelekin paslon tidak kualitas lo,-1
takut sindir beri grasi narkoba,-1
pilkada dki kawal masyarakat langsung semua elemen ormas organda,0
sindir om fahri,-1
omong,0
jakarta adalah sistem ruang hidup warga,0
cuma nyari massa sana dateng banyak orang bogor bekas,-1
kepada presiden kapolri bapak om tante sehat,0
orang sampai kita,0
setelah hitung jam siang simpul langsung saksi masyarakat,0
maaf ahokdjarot tidak bayar kami kami mahal harga,-1
bung ntar gagal gubernur jangan coba debt colector ya saran bung ojo nesu,-1
khusus soal jawab masih misteri mbak,0
kota nanti gubernur muda prestasi,1
satu baik,1
jelas terang benderang ni ya,1
kurang hari kawan ayo pilih agussylvi agussylvi,1
pilih terus nomer,1
ya tepat sekal bukti nyata sudah pasti pasti sekarang mah lebih baik,1
syukur sulit,0
program bgtu pro rakyat kita tunggu lama,1
anak muda adalah generasi bangsa,1
saya tau hambalang mangkrak,-1
seperti kata putra mahkota cikeas cinta karakter susah rubah,-1
kopi susu beli kemaren nomor satu paling keren,1
program mimpi nhayalan sudah pasti,-1
berkat saya tahu karakter asli bagaimana terima kasih saya asemakin yakin pilih ahokdjarot,-1
baru tau dia,0
foto sist,0
jangan golput jangan sampai salah pilih,0
kontestasi pilkada dki ungkap retorika siap abang tanpa arah makna,-1
trouble hanya kita paslon tidak sana sini apa ya tuhan tidak pernah tidur,-1
kurang anggur atas miskin,0
watuk batuk bs sembuh watak sudjiwo tedjo,0
laporin bro jangan cuma koar disosmed tidak zonk,-1
ikut tampil gubernur kita debat malam awal sampai visi misi,0
makanya jangan lama bawah tmpurung kosong noh ups sumber waras reklamasi cengkareng,-1
apa intelektualitas seseorang nilai banyak guna kata asing orang lain bnyk tidak ngerti,-1
kita cari solusi demi membrantas narkoba jakarta efek jerah,0
betul bukan minta doa restu dukung malah nyinyirin sperti kata dah watak sulit ubah,-1
sudah saat jakarta butuh pemimpin cerdas tegas kerja keras,1
pemimpin rangkul rakyat dengar keluh kesah segera cari solusi,1
kuasa semua operator telekomunikasi bravo jam bapak sby,1
selamat indonesia mulai ibukota sukses pilkada dki tidak,0
agussylvi rakyat,1
sukses abang agussylvi semoga menang pilkada dki,1
carik solusi baik rakyat,0
jakarta harus kota penuh toleransi harmoni,0
atur ato mekanisme penting jelas bukan masyarakat curiga,0
jika karakternya koruptor lama korupsi,-1
kita bahas putar bos kira konstelasi ahokdjarot ahokdjarot vs aniessandi aniessandi bulus apalagi muncul,-1
satu suara atas penganguran,0
jamin apa,0
yakin kamu bro,0
bila rumah gratis masyarakat pindah sana ya,0
satu suara atas anggur miskin senjang,0
itung coba hasil korup paling bnyk partai mana data tidak,-1
tim main drama semua,-1
oalah nama rmh apung kali laut debat kata geser skrng malah carik huni layak,-1
sperti dbilang abang dah watak sulit ubah tular dukung,-1
kamu nyindir mentor sendiri abang tangmentang sby abis curhat twitter,-1
abang agussylvi nama kerasan verbal gin kita temenan ya,0
memang sudah karakter susah ubah,0
so far belum sanggup jelas,-1
jakarta rakyat agussylvi peduli rakyat,1
coblos agussylvi agussylvi nomor satu,1
saya lebih bingung lo puji tukang bohong,-1
agussylvi kita wujud jakarta lebih baik,1
satu suara atas anggur miskin senjang,0
kita cair solusi baik masyarakat jakarta,0
indikasi kasus korupsi,-1
apakah pilkada cara kayak bgn,0
jakarta maju jakarta bersih rakyat sejahtera jawab ya cuma satu,1
jakarta program agussylvi agussylvi,1
tetap mau cari bagaimana tetap nomor,1
tim puji performance agussylvi agussylvi malam saya bingung mau ya mrk rendah diri sendiri,-1
maaf bro tidak bulu berjemvut,-1
kebhinekaan warna,0
banyak politikus manis bibir tidak tindak ahokdjarot bukti ucap buat sinkron konsisten,1
ayo simak kata kata cagub cawagub debat final pilkada,0
terus maju pantang mundur,1
turut saya tunjuk kualitas benar mau mentor siapa,-1
lupa bagaimana harga diri bangsa hancur grasi,-1
bedak antara tegas beringas pilih,1
ribu rel rtrw siap ronda jam menang tidak agussylvi agussylvi,1
biasa kata jujur jujur bawa kepada kebaji kebaji bawa surga,0
fokus nyerang ahokdjarot knpa tidak fokus program,-1
warga perlu pemimpin baru jngn mau nista oleh ahokdjarot,1
ingat pilih nanti adl pemimpin mandiri bukan ekor ortu kyk krna,-1
jual program bagi uang copycat,-1
maju abang agussylvi,1
ayo pilih pemimpin tidak main main,1
lupa pernah beri grasi pidana bandar narkoba,-1
kliatan emosi paslon masa disuru beri nilai positif malah jtuhkan paslon lain muji diri,-1
lihat abang agussylvi lingkar mata parah hitam lihat kurang istirahat semangat y abang agussylvi,1
om ayo kita pilih agussylvi om,1
juta rupiah tahun keluarga kurang mampu,0
jakarta maju rakyat mau maju ayo jangan sampai salah pilih pilih nomor,1
cari google ya jngan lihat bodoh,-1
masa tidak kenal tangerang cihuy,0
tinggal bilang ja monitoring cara ketat gitu ja repot payeh lau,-1
tidak salah demokrat kecil gitu padahal banyak tangkap,-1
agussylvi agussylvi tetap baik mereka atas masalah jakarta,1
agussylvi agussylvi mampu bangun jakarta lebih baik,1
bapak ahokdjarot jawab tanya tidak kaya tanya lebih paslon lain malah nyerang,-1
turut orang tidak suka ahokdjarot coba bayang brp byk stres tidak bs korupsi,-1
karakter kamu tidak lbh baik drpd titik,-1
data riskesdas stunting balita dki papua gizi kurang dki papua cukup energi balita dki plg tinggi,0
calon gubernur dki jakarta kata data bicara,1
nice pic om bagaimana to abang kamu pernh bilang mau bikin rumah apung bilang,-1
paslon banyak bohong janji surga tidak jelas,-1
buat konsisten kerja tni tidak bs bagaimana warga jkt,-1
hanya butu satu pemimpin jakarta,1
karakter andal,0
siapa,0
omong soal data data bapak mu proyek mangkrak korupsi semua fakta,-1
abang masa berdinas sedang diskusi orang tokoh kelas dunia asal,0
orang miskin punya sejahtera,0
mana gubernur belum warga dtg balai kota,1
tidak kalian sorot jahat blbi fair presiden waktu,-1
kembali tentara pasca pilkada dki bila mohon maaf tidak pilih,0
kembali tanya konsistensi prinsip sikap pemimpin kepada paslon tidak,0
rakyat harus ayom,0
kata hoax video rumah apung viral lama hoax atau mmg ngomongnya hoax semua,-1
dah tugas y pihak hukum bukan gubernur ya,0
paslon tidak pernah lo mnistakn agama mana beda paslon trdakwa lo,1
hanga satu pemimpin jakarta bukan dua apalagi tiga,1
gnerasi muda hrs slalu siap mnghdapi tntangan trmsk tntangan aqidah,1
feb tidak golput coblos,1
dik adalah kunci,0
ramah kuat bs satu,0
malam luar biasa final debat penting tingkat percaya hadap agussylvi saluuutt,1
datang jangan ubah sudah baik bagaimana,0
misal begal mau ngambil motir kamu apa kamu santun,-1
bangun jakarta butuh konsistensi integritas,0
sudah semua ahokdjarot,1
sebaliknxa omong kasar tidak santun kug bsa ya ulama,-1
dek cerdas cepat ajar layak pemimpin,1
agussylvi ajak warga jakarta olahraga,0
daripada bini chui maling,-1
mukanyaaaaaaaaaa,0
satu tetap satu,1
tetap bhinneka tetap tunggal,0
jakarta aman kota rukun warga agussylvi,1
pemimpin bawa orang lain sukses,0
panen ni ya tmnnya,-1
makin yakin tambah yakin harap serah agussylvi agussylvi,1
ayoayooo pilih nomor,1
tuju jakarta lebih maju,1
closing statement calon gubernur dki,0
bicara santun depan rakyat,1
dikit amat alumni itb dukung paslon magang kaci kamu,-1
sudah abang suatu sudah jelas tidak perlu jelas fact talk,-1
mari kita dukung terus nomor satu,1
karekter sulit ubah,0
pemimpin berik contoh baik kepada rakyat,1
rakyat mana rakyat tahu korupsi pasti takut ntar bentak seperti silpi bilang,-1
abang memang partai anda tidak lebih pintar anda ya ma,-1
selamat debat akhir abang agussylvi mpok agussylvi luarbyazaaaaaa,1
orang bijak minum tolak angin,0
busetttt ngakak jahat lucu mah beliau cuma ngikutin trend mb,0
tidak bakal beroo,0
jbilang rumah apung hoax rumah apung sudah kenal seluruh dunia bagaimana maksud,-1
ya lulus akmil baik begini jwbnya,-1
wanita tangguh berani santun suka baur dengang masyarakat,1
anak sby suka canda niy siap sby grak,-1
indah satu maju agussylvi,1
pasti abang agussylvi the next gubernur,1
cuma yakin abang tanpa survey akuntabilitas,0
wah srikandi saya siap uni sudah dapet undang,0
colek langsung,0
mungkin pikir mantan polisi security,-1
makin yakin pilih agussylvi,1
rumah apung coba ntn film up bapak,0
omong paling garing lihat gesture sudah lihat gemetar,-1
agussylvi saya saran satu ya taruh videotron kemarin ya soal gubernur kemarin tidak becus,0
ya maklum nama ahokdjarot raja hoax,-1
mantap banget dah nomor,1
tanahe mbah to abang agussylvi,-1
rakyat siap sambut pemimpin baru,1
abang tolong jaga akal budi temennya dukung agussylvi agussylvi olok olok paslon lain,-1
blunder n kehbsan akal tidak punya program kerja kongkrit cuma nyerang sifat karakter orang,-1
masyarakat dki dukung tulus hati,1
narkoba duit byk duit pengaruh pengaruh mana,0
agussylvi lahir besar lingkung partai keluarga koruptor koruptor tidak curiga,-1
benar ni,0
waduu pusing,0
santun pimpin tegas tentu bijak,1
lo salah bikin amburadul ahokdjarot tidak lihat gmna skrang,-1
waaah erik sekal,-1
syukur sulit kadang sulit antar kita hasil lebih baik apa kita bayang,0
rw dki puluh ribu kasih brp duit apbd dki,0
tingkat program rakyat jakarta,0
jika pilih laku sandang disabilitas,0
hati hati daftar pemilih utus tuhan,0
izin kami bertanya bp apa arti kami tenaga honorer dki bagi bapak,0
satu hati satu suara dukung abang yakin jakarta maju,1
salut abang cerdas pemikirannya lampau usia ibu silvie punya alam,1
debat awal mata jilalatan tidak ktenangan,-1
kl saya atau saya bilang kpu debat masa harus debat sm dakwa tidak level,-1
wujud jakarta maju say tidak to golput coblos nomor satu,1
agussylvi agussylvi siap debat final part,1
agussylvi hebat debat final part,0
hanya satu pemimpin jakarta yaitu,1
ayo cepat vote cuman buka click sekal mudah banget jangan salah pilih,1
satu hari anggap jam ketemu menit arti tidak sampai menit sudah harus pindah,0
anak muda adalah agen agen ubah waris jakarta kita coblos anak muda,1
performance malam panik sudah bukti gagal bagai mentor,-1
kata siapa identik hafal nonton presscon,0
abang tadi wajah kurang rilex kliatan pucat bapak keren bapak be,-1
tidak ajar atau byk sudah masuk penjara keledai tidak j,-1
jakarta satu rakyat,1
jakarta butuh pemimpin santun,1
wajah perilaku karakter umat agama dukung selalu atak kasar beringas,-1
jakarta butuh pemimpin dapat harga orang lain baik,1
hari saya pilih agussylvi agussylvi,1
om tante agussylvi om tolong segera pulang,-1
saya pasti pilih agussylvi,1
kami bangga dukung,1
miliar tahun tiap rw pemberdayaan komunitas rw,0
bangun pake budgeting tidak abang,0
kamu nafsu ahokdjarot menang,-1
agussylvi agussylvi pemimpin rakyat selalu ingin dekat rakyat,1
ajar penanganan narkoba ahli agussylvi,0
cerdas tegas kerja keras pilih agussylvi agussylvi paslon,1
pilih final meski saya bukan pemilih pemilihan cagub cawagub dkijkt saya mantap dukung n mpoksilvy,1
ketika cagub debat serang personal orang lain tidak asyik ayo lawan pake prestasi beri ide logis ukur,-1
maklum ibu lihat asli asli goblok,-1
beda satu bukan pemecah,0
bicara konsistensi rumah apung tida om,-1
nyata akhir abang malam,0
simak baik baik kita nyata basmi perang narkoba rusak iman ahlak generasi bangsa,0
ya tuhan tuhan yme saya bertanya kpd bapak presiden kapolri apakah setia sapta marga integritas,0
ayo kita pilih pemimpin dasar butuh bukan dasar ingin,1
majuuu teyuss abang agussylvi,1
tampan santun bukan senjata ampuh abad bukan om sana bobok anak mama,-1
idung merah besar pinokio ya,-1
santun sopan banyak korup makanya adem main duit rakyat,-1
closing statement bagai ombak samudra telan buih buih bual,1
iya mereka pengwn duit nyoblosnya bukan agussylvi etapi tidak program angus,-1
nomor satu bangga,1
maksud karakternya korupsi susah dirobah,-1
kepada paslon ahokdjarot berik kesan posit,0
tau atur na nonton debat,0
satuju satuju satuju pilih nomor satu,1
jakarta harus kota penuh toleransi harmoni,0
agussylvi lemah ibu agussylvi banyak data tidak valid sekal omong ngelantur just saying,-1
respon netizen hadap pasang segmen akhir,0
tidak item,0
bangun jakarta katak,0
ketiban bad record buapaknya bagaimana mau berantas tuntas narkoba,-1
tidak usah agussylvi bicara konsisten mliliter tidak konsisten laku,-1
orang pemimpin depan harap utama penting masyarakat jakarta,0
rumah apung tambah abang baru hanya ambisius jatuh paslon tidak,-1
tenang bank apa masalah oce solusi,1
agussylvi agussylvi pimpin jakarta lebih baik adil aman sejahtera,1
agoooooss agos kata keluar mulut anda sprt parfum palsu wangi palsu percis sprt bapak mantan,-1
